country,category,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,All
Luxembourg,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05427534912692183,0.0947744940030093,0.012712970937234266,0.14605176498896835,0.19065201601026546,0.1185136462336593,0.10880766038420502,0.10541217559023242,0.11334205457018671,0.12798012476232512,0.14988152663044862,0.0868907910556023,0.09317358042531323,0.03041242085943294
Luxembourg,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5837393887402165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3342528447018562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15131776212006912
Monaco,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015633368959132063,0.0032373694155771967,0.006080294106749593,0.0,0.0,0.0,0.0,0.0,0.0002566456782311175
Netherlands,donor,3.3797506969440008,4.753086934229081,3.074550622730993,11.535989686253467,7.153301330261103,4.83119015764708,2.4827934608865165,3.18119591884625,1.945360820360936,2.0675241397680906,5.782489712873439,2.114203708109744,0.92953420672739,7.4840835787462625,7.825696783961152,4.30852008503061,6.044589924392931,2.082968858784798,2.3601503874411427,1.0482415807265835,2.3562627838178685,2.1168679744834376,2.2614642249250667,2.845908497460212,0.9911195971105805,1.3968246302945133,0.28580193229712153,1.0562121920307426,4.648796754544658,4.3341026118052595,3.260411571179558,1.3354093471272013,3.3854516677639594,1.29212626574537,1.4824160113344496,0.7589089906810125,1.3103359185879417,0.7235108020127194,0.2950633504521217,0.11559385976104762,0.13472841870352417,2.4371717646067004
New Zealand,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054098322039034166,0.007246094717415366,0.004100175650593271,0.0,0.05965676053969817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012333330590638856,0.0,0.0,0.0,0.0,0.0,0.0,0.03797545102673186,0.08311385348186827,0.07776901344707711,0.07492443154012705,0.057528544122150964,0.051191930416239796,0.05272484367094415,0.05737428572499722,0.045897095080030835,0.05474724713589829,0.01760424986031001,0.023622487595107038,0.01547144025290653
New Zealand,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10558376692538862,0.0,2.707823204461468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06150102436188473
Norway,donor,0.7449913272746902,1.3942896955219706,1.5189550815013337,0.28192087839499064,1.2202423163386218,3.0685144083234484,4.235591907804199,0.37653556309720165,0.3674102408393186,1.4005151783289056,0.0,1.1144987117568215,1.0609977009798373,0.19403099070481125,3.3410445441419383,0.32406823613931995,0.6635453885580245,0.22476828831023243,0.593268276830295,0.15589535417503095,0.8032156369175423,0.9953784343530859,0.5878836319688528,0.5752617865624214,0.4281447505168963,0.6271126085204085,0.47676997209455774,1.2686152810385807,2.334776716997506,0.7073117412104075,0.588576101923073,0.6045125813745679,1.2154861607287304,4.256272571720548,1.4292565313473253,0.6393508729976475,2.890760028688029,4.221526113018013,4.057696045055067,2.6775900080668924,3.5953846572318797,1.2041342528934311
Norway,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394461386476405,0.9409801732773347,0.8050121413593004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24352548546933941,0.739688862710421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10032655858232566
Poland,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049136158644532335,0.00010991805828201883
Poland,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766081933022837,0.0002544746548971738,0.0008903417077199922,0.0011962973070507137,0.0,12.522924701180797,0.14193956068025887,0.0,0.17827282368645772,33.350366407908034,30.74171718179943,3.292698007371142,35.52471467874064,4.049319374061515,3.3892930730355144,26.84506032122343,3.1074052247368478,1.8392287648429622,3.6893289278945605,1.9492627552193635,6.285331261931123,7.476471814030439,4.592182124815826,7.542421965659022,6.23725485787715,0.0,0.0,0.0006626393112926331,0.0,0.0,0.0,0.0,0.0,0.0,6.6840097502082525
Portugal,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028645956689189347,0.0020495982847125336,0.0010996274106940883,0.010853680431521694,0.027198333798509215,0.049931779221032396,0.07081760174073053,0.016090739800293605,0.04083224358704687,0.041086247735719034,0.03350312924714276,0.06091130170521745,0.028301967990473603,0.025279769817122235,0.11897197405646492,0.13651964366915548,0.0790581004195107,0.08079287323511937,0.01878410205928204
Portugal,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03731390554983694,1.0403587207944756,0.0,0.0,0.020023155213391774,0.0,0.43073333664010965,0.0,0.03946999390502533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012324916067164057,0.0,0.0,0.0,0.0,0.0,0.0477755242762631
Qatar,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280145526909878,0.0,0.0,0.0,0.0,0.0,0.0,0.028494512081916484
Qatar,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14209198427794972,0.03770156092981567,0.0,0.0,0.0,0.10545846064372119,0.009828934843577214,0.0027547015194476837,0.00723832206552605,4.193387268033464,0.006355717863267637,0.00253879822587201,0.006694011107639762,0.008608401811564524,0.002109262582116948,0.00497145205209238,0.02123533018938293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20004783148383934
Romania,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40038221385044603,1.883424441795926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06509720183430404,0.0030035364512726913,0.029313848706242793,0.679094375392128,1.0191749164582316,0.37041401070766394,1.5093106476552016,2.079350047985137,0.9991968103457964,3.7093318196512883,1.1494334600239628,2.218673910801235,7.101798327963963,2.656020707088496,3.1046094641840365,2.8924973027405456,0.004046799855291943,0.0,0.0011927066676588039,0.00013290999017394982,0.0,0.0,0.0,0.0,0.0,0.9075851120722239
Saudi Arabia,donor,0.0,0.0,0.0,0.0,10.965196937865672,5.235820427640707,0.0,1.0141957436319438,0.9450034671582435,0.0,1.5004625232999989,3.800860744742058,1.5813223427444647,0.7091705979002775,0.9929633331339964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4630292995265332
Saudi Arabia,recipient,0.001351830129889345,0.0,0.0,0.0,0.0,0.012979845119831647,0.3626332353125637,1.085954374344766,2.9432252633796887,2.4951230822722033,3.9083691077496407,0.6489929281782114,0.43867910818793165,0.7194278773941076,0.0,0.659799095791827,0.0,0.0,0.902778829593914,0.5769833722856994,0.0,0.044601241940435125,0.05882561206042972,0.02084006693138728,0.012608977698946451,0.014722975370540322,14.07481710705246,7.027765904893618,0.05628235967678383,0.02539633743988784,0.13372613442528078,0.18344879601271089,0.13377227753487428,0.18617934555796967,0.20162833595590562,0.0038009619048540487,0.00397651543274,0.004598231708095183,0.004262259402487475,0.0,0.0,1.3297965945787014
Slovak Republic,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047380021801290235,0.0,0.0,0.0,0.00017262245587968273,0.00018432159733937259,0.0,0.0,0.000501459760245092,0.00010784338164920066
Slovak Republic,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005689562555751,0.41246205994847407,0.6010413532878602,1.044746873011155,1.3046092188546852,0.2484426689555658,0.6832631587992163,0.24601923185425897,0.5903999058883634,0.3434348464088427,0.634980622659653,0.4916217300589625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22387849803031065
Slovenia,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017701759970916817,0.0,0.0,0.0001743720380486251,4.090139104710187e-05
Slovenia,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041287801400871536,0.028772647915902685,0.09712905031480777,0.058882554061932955,0.7796305089027215,0.04672929715295409,0.09260148285199998,0.06632480561356173,0.32339008798934826,0.1551459087174578,0.07339394850026357,0.09631484751136697,0.1806946232517194,0.0,0.0009770871977709393,0.001291253780494938,0.0011503276798839697,0.0,0.0,0.0,0.0,0.0,0.06145928274043259
South Africa,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4452515008432956,0.0017236627496593823,4.0960218152054555,2.7224280257728934,0.6524344141766828,0.9112166758390234,5.97561897715368,4.051607985920033,4.979801926994113,8.426650423978785,4.128672519515197,7.277544260738632,3.4628644288574453,7.322956622798288,10.431245907347533,6.177006630147657,9.316241274855303,7.8701879320710315,13.474460851939623,11.177875891571759,13.113322231736925,12.517890482388086,15.580012698838114,12.667329768004189,14.252459798472426,9.766844810389712,16.455078478959457,5.085971639419402
Spain,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.285250788801771,0.3396458834039294,1.3610983462907782,0.0,0.4045812467780594,0.05335202831626388,0.1967038342290241,0.3623622297531144,0.3660891866962148,0.6144241255828747,0.41030830462810086,0.5928547087379797,0.7944114025771025,0.7299271503235114,2.0560899369380126,0.9147240498283408,1.184845899191405,1.345736712740934,1.4557447239390862,1.6616204532364338,2.90029882325467,1.6699682929328288,1.5128872110891445,0.5677839130320854,0.6804743867780919,0.5492565721765165
Spain,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571338051333589,1.4334042108776055,0.9777171381890385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15313670991270034
Sweden,donor,3.4964227515249893,0.4452223249648925,4.729366817240439,4.107519425934644,2.9112843184079598,9.837895872643097,7.657654230995494,0.09634162522423552,1.0890381412420187,1.872492906119266,2.5752635529624412,1.4632967455961348,1.529821602641486,3.90961850050363,0.9884097725380377,2.8850188143591478,12.097387733387205,4.009972644792286,1.7486674006219398,1.0588365905072095,1.2948842128471096,1.3456194035729752,1.8586235465654308,1.2318167622218223,0.7533565150120296,1.2840317328496358,0.6273937810285418,0.6800742850634693,1.0674883359211973,0.46688261256982894,1.6696827741380968,0.8547528251187495,1.3051044825724816,0.6398337696010463,0.5620654054870579,0.44391596594108634,0.9305032499236682,1.236335157725905,0.8669737929703897,0.439086206729792,1.002632162488706,1.7349983270854241
Sweden,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182986583237012,0.17588637047827482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629129738793611
Switzerland,donor,0.2919950796257341,0.9484992366751592,2.4276044037791666,1.1790972764832168,2.25638328035464,0.7477386805406346,2.047101289515173,0.09047236410588162,0.1296864861019137,0.8062643117791133,3.5998769785484637,1.2743750844196378,0.6440816280286802,0.7013258746111565,1.2015683457189843,0.5090781462578219,0.9637499513392775,1.2402340600230755,1.5919992319835277,0.12175697793728524,0.4819425362052801,0.31704523381396976,0.3011746667828261,0.5494687987439187,0.6048829937283661,0.7662312962621587,0.5400561065284828,1.2828374819481676,1.044666727046443,1.2252336719369985,1.0078876706263422,0.8988010164080854,1.0301031458089507,0.5733339659618731,0.6284372534210937,0.42869304085424853,0.6499406724988442,0.7000982288946866,0.5944093405918313,0.4269930800550924,0.9109183689980825,0.7753696212573953
Switzerland,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00183581097139882,0.0,0.00023938399283795426,0.00029801861857603473,0.0,0.0014166799856762339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.908923181369538e-05
Taiwan,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35811568099071434,0.0,0.0,0.0,0.0,0.15590999074760326,0.0,0.0,0.0,0.0,0.0,0.0,0.08286833336229882,0.004594688710195687,0.0038009619048540487,0.00397651543274,0.003753824367778998,0.004262259402487475,0.0,0.0,0.022828939604633208
Taiwan,recipient,0.0,0.0016905303860699544,0.0,0.0,0.0033116439465688224,0.0,0.0,3.374530089526805,2.248568492767958,7.812231138549756,1.0228250478823848,2.7175437853963103,0.3553794399193646,0.4293945183655544,0.2043815535505946,0.45807717214571614,0.959147678803679,0.0,0.05495961509864483,0.0,0.0,0.020844695545566956,0.02037045435957962,0.08074500805264866,0.014593436879507031,0.009562341452730007,3.1213531786180635,7.738700282048631,0.15265124889874254,1.6305579858892951,0.23120919104078752,0.26037396578928246,0.0,0.0,0.0,0.0,0.00017262245587968273,0.0,0.0,0.0,0.0,0.9268036920395506
Thailand,donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.473614805675904e-05,0.0,0.0,0.0002737955683093765,0.0,0.0,0.0,6.9413064058059885e-06
Thailand,recipient,4.285424344986059,12.749633419635687,7.8479506730313675,2.9774764075098488,14.52684934495649,17.90568256886681,38.73892250343955,8.144980777798608,8.467191728742437,20.193121021124945,22.031602436352305,12.443548089729537,14.212771994613755,15.014747339607514,13.875898132058754,20.177418383058544,8.003258845659731,17.933698806036087,19.155863989145477,3.94165146341801,36.81093801088683,11.114165720778919,6.302945420058317,14.458533991361,37.88594380299012,26.603999851785886,19.443500391022656,17.808583892958133,5.935994520145632,11.543618496644287,4.436246020827827,10.51249175806145,10.907756805071958,6.230129446260372,3.020606197864606,10.228192216977412,12.622917526242912,7.316438594582196,2.973835227830626,3.409354492248366,3.16760413935322,13.36989163408495
United Arab Emirates,donor,0.0,0.0,0.0,1.7563513557169141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014468475862818993,0.008924208073037718,0.01047908561304326,0.0,0.018439536710703034
United Arab Emirates,recipient,0.001351830129889345,0.0,0.0,0.0,0.07303763983162304,0.0,0.0,0.0015764154393421935,0.013031215167463334,0.011857397823707478,0.011315030682479526,0.005546246596405645,1.6823857967068077,0.0,1.7994402746790568,0.0,0.0,0.0,0.0,0.0,0.0,0.074444750358528,0.012563484101532523,0.008980343444411685,0.005963855458562858,0.0050328164608457356,0.0030781770011366746,0.0062474152432444125,0.023864616963133828,0.01707888333891886,0.03560085595313133,0.05024125916871922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08184380453077318
United Kingdom,donor,9.190775036517673,20.65082044621797,5.22635127284596,1.3965397868891372,17.451508911893438,20.248513960247355,0.15128999465543513,5.11793707422323,0.05172930026446361,9.815898068464282,10.807167105827366,8.260684524050047,0.01549924650770631,4.479966256073999,11.333801957733991,1.247883611300022,3.441852380802398,2.7081468833208615,2.730759285223992,4.101452171517815,4.497978314678501,2.3310160389575496,3.0626942772469783,8.084435618874869,4.366982820040101,7.680529520558492,4.379461007779094,7.204135710538088,7.668078089162963,6.226071557092567,12.83193844508036,12.803004779106022,11.948327920370263,10.494068494237087,12.485581838436627,8.592102124560208,11.907741050635517,5.686459193046326,3.599120141364752,3.949697510104056,5.977105903455069,6.458634489125635
United Kingdom,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6013612343980808,4.011094138858965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609959463443265
United States,donor,32.25570075422247,12.799943552789554,22.211380726316452,24.278530410389024,4.9959025959926935,9.136496980406442,21.665221051550546,61.92483058624345,58.38632955410063,43.83584790925389,20.62682246816919,27.57379456453012,33.7763093864152,26.294631602459692,25.213609193701405,16.345277512790076,13.616433506770127,17.249281907191712,29.134626226791994,44.2969537611496,49.6374131281567,63.99870824610913,26.976675726346645,39.757771569551586,20.35704937401626,26.8575614401754,41.15513305684631,59.68020964751505,46.12263860183522,43.570639401733686,19.264885452154346,19.33221884864612,19.623203170304862,25.365816496682598,13.61296608815419,18.69799234986994,20.61289517633392,19.7866997111971,17.50969580770648,11.174664723631642,12.910129690655992,31.672580009450055
United States,recipient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711830871990458e-05,0.0,0.0,0.0,0.0,1.280145526909878,1.1108536744361455e-05,0.0,0.0,0.0,0.0,0.0,0.02849613120209024
